Log file open, 12/13/22 20:37:58
[2022.12.14-02.37.59:514][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.12.14-02.37.59:515][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.12.14-02.37.59:515][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.12.14-02.37.59:515][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.12.14-02.37.59:516][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.12.14-02.37.59:521][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.12.14-02.37.59:542][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.12.14-02.37.59:542][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.12.14-02.37.59:545][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.12.14-02.37.59:545][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.12.14-02.37.59:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.12.14-02.37.59:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.12.14-02.37.59:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.12.14-02.37.59:548][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.12.14-02.37.59:550][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.12.14-02.37.59:550][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.12.14-02.37.59:550][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.12.14-02.37.59:552][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.12.14-02.37.59:552][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.12.14-02.37.59:557][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.12.14-02.37.59:557][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.12.14-02.37.59:557][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.12.14-02.37.59:557][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.12.14-02.37.59:557][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.12.14-02.37.59:557][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.12.14-02.37.59:559][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.12.14-02.37.59:559][  0]LogTargetPlatformManager:   ADPCM
[2022.12.14-02.37.59:559][  0]LogTargetPlatformManager:   PCM
[2022.12.14-02.37.59:562][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.12.14-02.37.59:562][  0]LogTargetPlatformManager:   BINKA
[2022.12.14-02.37.59:565][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.12.14-02.37.59:565][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.12.14-02.37.59:565][  0]LogTargetPlatformManager:   OGG
[2022.12.14-02.37.59:567][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.12.14-02.37.59:567][  0]LogTargetPlatformManager:   OPUS
[2022.12.14-02.37.59:596][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.14-02.37.59:601][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.14-02.37.59:605][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.14-02.37.59:605][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.12.14-02.37.59:607][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../Unreal Projects/ThesisProjectVR/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.12.14-02.37.59:607][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.12.14-02.37.59:607][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../Unreal Projects/ThesisProjectVR/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.14-02.37.59:607][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.12.14-02.37.59:631][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.12.14-02.37.59:632][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.14-02.37.59:632][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.12.14-02.37.59:638][  0]LogDerivedDataCache: Speed tests for C:/Users/baugher/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.12.14-02.37.59:638][  0]LogDerivedDataCache: Display: Performance to C:/Users/baugher/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=1139.74MBs, RandomWriteSpeed=200.76MBs. Assigned SpeedClass 'Local'
[2022.12.14-02.37.59:639][  0]LogDerivedDataCache: Using Local data cache path C:/Users/baugher/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.14-02.37.59:639][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.14-02.37.59:639][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.14-02.37.59:639][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.14-02.37.59:639][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.14-02.37.59:640][  0]LogShaderCompilers: Guid format shader working directory is 1 characters bigger than the processId version (../../../../../Unreal Projects/ThesisProjectVR/Intermediate/Shaders/WorkingDirectory/34436/).
[2022.12.14-02.37.59:640][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/baugher/AppData/Local/Temp/UnrealShaderWorkingDir/0AA00A7848F77D601964598BC3EA2C3C/'.
[2022.12.14-02.37.59:640][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.14-02.37.59:640][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2022.12.14-02.38.00:359][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.14-02.38.00:671][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Unreal Projects/ThesisProjectVR/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.14-02.38.00:679][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../Unreal Projects/ThesisProjectVR/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.14-02.38.00:679][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../Unreal Projects/ThesisProjectVR/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 1
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 0
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 1
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 1
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: ---
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: ---
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 1
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 1
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.14-02.38.01:055][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.14-02.38.03:029][  0]LogSlate: Using FreeType 2.10.0
[2022.12.14-02.38.03:029][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.14-02.38.03:115][  0]LogHMD: Failed to enumerate extensions. Please check that you have a valid OpenXR runtime installed.
[2022.12.14-02.38.03:151][  0]LogAssetRegistry: FAssetRegistry took 0.0112 seconds to start up
[2022.12.14-02.38.03:157][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.14-02.38.03:650][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.14-02.38.03:994][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A17200][0000065E48729000 52] GlobalDefaults, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19C00][0000065E4E7BC800 52] Windows, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19E00][0000065E4E7B0000 52] WindowsEditor, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19200][0000065E4E7BA000 52] WindowsServer, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19600][0000065E466C0000 52] WindowsClient, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A17A00][0000065E4E7B7800 52] IOS, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A17600][0000065E51D50000 52] iPadAir2, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1A800][0000065E51D57800 52] IPadPro, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1AA00][0000065E51D55000 52] iPadAir3, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18E00][0000065E51D5A000 52] iPadAir4, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1A400][0000065E51D5C800 52] iPadAir5, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A17C00][0000065E40317800 52] iPadMini4, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19A00][0000065E51DB0000 52] iPadMini5, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A17800][0000065E51DB5000 52] iPadMini6, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1C400][0000065E51DBC800 52] iPhone6S, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1C600][0000065E51DBA000 52] iPhone7, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1C800][0000065E51DB7800 52] iPodTouch7, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1A000][0000065E51D52800 52] iPhone6SPlus, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1B400][0000065E51DD0000 52] iPhone7Plus, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1C000][0000065E51DD5000 52] iPhoneSE, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18C00][0000065E51DD7800 52] iPhone8, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1A600][0000065E51DDA000 52] iPhone8Plus, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1C200][0000065E51DDC800 52] iPhoneX, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19000][0000065E51DB2800 52] iPhoneXS, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18600][0000065E51D70000 52] iPhoneXSMax, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1B200][0000065E51D75000 52] iPhoneXR, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1CA00][0000065E51D77800 52] iPhone11, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18000][0000065E51D7A000 52] iPhone11Pro, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1CC00][0000065E51D7C800 52] iPhone11ProMax, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1B000][0000065E51DD2800 52] iPhoneSE2, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18A00][0000065E51D90000 52] iPhone12Mini, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18800][0000065E51D95000 52] iPhone12, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1CE00][0000065E51D97800 52] iPhone12Pro, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1AE00][0000065E51D9A000 52] iPhone12ProMax, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1AC00][0000065E51D9C800 52] iPhone13Mini, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1B800][0000065E51D72800 52] iPhone13, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1D000][0000065E51DF0000 52] iPhone13Pro, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1A200][0000065E51DF5000 52] iPhone13ProMax, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19800][0000065E51DF7800 52] iPhoneSE3, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1BE00][0000065E51DFA000 52] iPhone14, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1D800][0000065E51DFC800 52] iPhone14Plus, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1BA00][0000065E51D92800 52] iPhone14Pro, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1DA00][0000065E51E00000 52] iPhone14ProMax, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1DE00][0000065E51E05000 52] iPadPro105, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1E000][0000065E51E07800 52] iPadPro129, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1D200][0000065E51E0A000 52] iPadPro97, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1D400][0000065E51E0C800 52] iPadPro2_129, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1B600][0000065E51DF2800 52] iPad5, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1E800][0000065E51D80000 52] iPad6, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1BC00][0000065E51D85000 52] iPad7, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1EA00][0000065E51D87800 52] iPad8, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1EE00][0000065E51D8A000 52] iPad9, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1F000][0000065E51D8C800 52] iPad10, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1E200][0000065E51E02800 52] iPadPro11, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1E400][0000065E51E20000 52] iPadPro2_11, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A19400][0000065E51E25000 52] iPadPro3_11, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1F800][0000065E51E27800 52] iPadPro4_11, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A18200][0000065E51E2A000 52] iPadPro3_129, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1FA00][0000065E51E2C800 52] iPadPro4_129, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E50A1FE00][0000065E51D82800 52] iPadPro5_129, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E505CF400][0000065E51E30000 52] iPadPro6_129, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E44656400][0000065E51E35000 52] AppleTV, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60000][0000065E51E37800 52] AppleTV4K, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61200][0000065E51E3A000 52] AppleTV2_4K, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61000][0000065E51E3C800 52] TVOS, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62800][0000065E51E50000 52] Mac, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62A00][0000065E51E52800 52] MacEditor, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60400][0000065E51E57800 52] MacClient, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62400][0000065E51E5A000 52] MacServer, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60600][0000065E51E22800 52] Linux, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60200][0000065E51E32800 52] LinuxEditor, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62C00][0000065E51E5C800 52] LinuxArm64Editor, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61C00][0000065E51E40000 52] LinuxArm64, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60800][0000065E51E45000 52] LinuxClient, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61600][0000065E51E47800 52] LinuxArm64Client, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60C00][0000065E51E4A000 52] LinuxServer, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61400][0000065E51E4C800 52] LinuxArm64Server, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61800][0000065E51E55000 52] Android, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63000][0000065E51E70000 52] Android_Preview_OpenGL, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62200][0000065E51E75000 52] Android_Preview_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61A00][0000065E51E77800 52] Android_Low, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60E00][0000065E51E7A000 52] Android_Mid, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63800][0000065E51E7C800 52] Android_High, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E60A00][0000065E51E42800 52] Android_Default, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63A00][0000065E51E10000 52] Android_Adreno4xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63E00][0000065E51E15000 52] Android_Adreno5xx_Low, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E64000][0000065E51E17800 52] Android_Adreno5xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63200][0000065E51E1A000 52] Android_Adreno6xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63400][0000065E51E1C800 52] Android_Adreno6xx_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E61E00][0000065E51E72800 52] Android_Adreno7xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E64800][0000065E51E80000 52] Android_Adreno7xx_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62E00][0000065E51E85000 52] Android_Mali_T6xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E64A00][0000065E51E87800 52] Android_Mali_T7xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E64E00][0000065E51E8A000 52] Android_Mali_T8xx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E65000][0000065E51E8C800 52] Android_Mali_G71, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E64200][0000065E51E12800 52] Android_Mali_G72, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E64400][0000065E51E90000 52] Android_Mali_G72_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62600][0000065E51E95000 52] Android_Mali_G76, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E65800][0000065E51E97800 52] Android_Mali_G76_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E62000][0000065E51E9A000 52] Android_Mali_G77, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E65A00][0000065E51E9C800 52] Android_Mali_G77_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E65E00][0000065E51E82800 52] Android_Mali_G78, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E66000][0000065E51EA0000 52] Android_Mali_G78_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E65200][0000065E51EA5000 52] Android_Mali_G710, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E65400][0000065E51EA7800 52] Android_Mali_G710_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63600][0000065E51EAA000 52] Android_Xclipse_920, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E66800][0000065E51EAC800 52] Android_Xclipse_920_Vulkan, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E63C00][0000065E51E92800 52] Android_Vulkan_SM5, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E66A00][0000065E51EB0000 52] Android_PowerVR_G6xxx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E66E00][0000065E51EB5000 52] Android_PowerVR_GT7xxx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E67000][0000065E51EB7800 52] Android_PowerVR_GE8xxx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E66C00][0000065E51EBA000 52] Android_PowerVR_GM9xxx, 
[2022.12.14-02.38.03:994][  0]LogDeviceProfileManager: 	[0000065E51E67A00][0000065E51EBC800 52] Android_PowerVR_GM9xxx_Vulkan, 
